Issue name,Severity,Path,Domain,Project,Branch,Status,Deep link,Related to
" Dereference null return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirPlayUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/9fa1a3e5c6ade369213e7a97e41c648ec60441177657c36f1467710a9471d9d2"," PCI DSS 2018, 2021 CWE Top 25"
" Out-of-bounds access"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/External/SRP/srp6_server.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/9fff8ff504779215b8b56ebd15b1578b7a92392b8768049584e2e5a10eae036f"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Operands don't affect result"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/src/carplay-pulse-audio.cpp"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a0d541e58aa0bc311700d043df4d23d7f9a2f660b884fd0d768c68127c059f9b"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLite.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a0dad91384597ae8a629dadb2fc96746862922f8e64335b284f4c14522c84fcf"," PCI DSS 2018"
" Waiting while holding a lock"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLiteRunLoopSelect.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a11c9742a074b3fe65d08eeaab17adfc1600ef9bbbecc3f31f18650c9fd0bcbc"," No Related Standards"
" Copy-paste error"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/ChaCha20Poly1305.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a1d6436ed1132c398d4b51d02aedf846619d99968431c50353cf65202b9209d3"," No Related Standards"
" Parse recovery warning"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/recipe-sysroot-native/usr/lib/arm-poky-linux-gnueabi/gcc/arm-poky-linux-gnueabi/10.3.0/include/arm_neon.h"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/72dee757-7a73-41e9-abc7-a695d3a89f7a/issues/a205d56618a6061752bb3cf85d4c0d7a211dc9b0365395275c4d96ff67f626ae"," No Related Standards"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/NetTransportChaCha20Poly1305.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a2602a465d6534cdef8ea3d2664995f5e9b4fe040a01870ce95fb723d6c85023"," No Related Standards"
" Parse recovery warning"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/recipe-sysroot-native/usr/lib/arm-poky-linux-gnueabi/gcc/arm-poky-linux-gnueabi/10.3.0/include/arm_neon.h"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a2d5c75e882aca4322ddd0fadef627b3c1b0ac0c884888e6b93511262cf5fb90"," No Related Standards"
" Dereference before null check"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirPlayReceiverServer.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a39ed304b9bd2837f568a7cffec420ee8924bd56d9bd36c29ac3a9c31f056c8f"," PCI DSS 2018, 2021 CWE Top 25"
" Bad bit shift operation"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirPlayReceiverSession.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a4232816f14cb1bc2d4a6d74677909015d89323b410e765f000e1195a5a02323"," No Related Standards"
" Dereference null return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/src/carplay-pulse-audio.cpp"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a4565c6aaa46747a949a4fd700fa13871a0243c1c4c2b5902806693e1235346e"," PCI DSS 2018, 2021 CWE Top 25"
" Resource leak"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLiteRunLoopSelect.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a4a43b71b2dfc50092d22fc65605426d4e48cb819f32255cb768fb9f2e5482be"," No Related Standards"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/External/Ed25519/ed25519.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a573cb02449cd05ef236bf7e543e9723c74f076ecff5faa7dd092df86c9a8018"," No Related Standards"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/External/SRP/t_math.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a66228203ce1c3c31bbd152668c8964ba251aff16cbdbcc08d115bcecb0b49a3"," 2021 OWASP Top 10, PCI DSS 2018"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirTunesClock.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a6806b6710d38b251e4acc485be1ea2728f2fc235ff4b0cd9571b9bf26a031d5"," No Related Standards"
" Waiting while holding a lock"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/PairingUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a74687863358ea697e1d684c2ba1f26999dc05578e8d5343c26b4c4f63ec1f2c"," No Related Standards"
" Unchecked return value"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLiteBinaryPlist.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/a9a326266f0817294b6e7dc91c555451c887f2bf0ed36db70e5bb07a3d3a4889"," 2021 OWASP Top 10, PCI DSS 2018"
" Uninitialized scalar field"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/src/carplay-pulse-audio.cpp"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/ab2d5bae11ab3c47c53b8946c7d0096f63b6ff9981b226317ff6dcc3d944798b"," No Related Standards"
" Recursion in included headers"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/DebugServices.h"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/abfa9b7c806216b644ebc2c98ea62020ae4729143f767eab4ce1d516fce42bb3"," No Related Standards"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFLite.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/ae2ff0531dbb2f7330de0d7406e139132a67975c97eab1013cba570480439895"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/Sources/AirPlayReceiverSession.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/aed3860778fe7e0b75dc3e87af3db9f5eaf575cbaebfe3053c96c5b67d33a066"," PCI DSS 2018"
" Unchecked return value from library"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/MiscUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b09502bca107affedc266f5f87cf22dff76ef0d520dd1b11fc49969e025caeb2"," 2021 OWASP Top 10, PCI DSS 2018"
" Time of check time of use"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/MiscUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b2421f4e3d400fd64356afa76b5a63b83f42bd263a86b002b273780dcc969932"," 2020 CWE On the Cusp"
" Insecure temporary file"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/MiscUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b2a66f5dc3bd52e0e763e6f0b0705bdeeacce9a199dc473195cf1c04348b5cd1"," 2021 OWASP Top 10"
" Out-of-bounds access"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/LogUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b2b1c12529657c7fcc1a75e795437f94b1cbd27663222968b4e80680dea8cc91"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Resource leak"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/CFCompat.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b31a386e2e0a5a2a87676e98e0a3be07686a360dd7330b52b36640e3c1dc0445"," No Related Standards"
" Parse recovery warning"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/recipe-sysroot-native/usr/lib/arm-poky-linux-gnueabi/gcc/arm-poky-linux-gnueabi/10.3.0/include/arm_neon.h"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b405ba26e32e567d07c65e52c1f96d3121253c7658d1a6a4671301d0f346cf5b"," No Related Standards"
" Waiting while holding a lock"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/DispatchLite.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b449ebce5cfcc727526201a8afb970f64c13056cec6e3bd1da24446b2f084a89"," No Related Standards"
" Use of 32-bit time_t"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/NetUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/91db083c-df65-473e-b89c-ad7bf9d5e4e6/issues/b5662f159385ae7f433e3f297c23f1f924b217f201f5e09e33224868d931bd78"," 2020 CWE On the Cusp"
" Resource leak"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/URLUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/b842606748582d2e41f5496702b9d53bbc619b2174e2cf606ca3ca4ea84233d5"," No Related Standards"
" Uninitialized pointer field"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/include/carplay-pulse-audio.hpp"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/bb19006bb3ed618c5918398495a3b16c5aaaba5edb16aa18b9919ffe31c87e35"," No Related Standards"
" Operands don't affect result"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/DebugServices.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/bbb14ada695f4c455e481536b6b2a2d8cb8e0a0f0028bc59d29e5854111418d4"," No Related Standards"
" 'Constant' variable guards dead code"," low"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/src/carplay-pulse-audio.cpp"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/bbdb722d63919875416b94b903276a89d90e44a33d488c8a0284ed2c22f99ff3"," No Related Standards"
" Resource leak"," high"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/BonjourBrowser.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/bd236b49290307c6381f80cf81039d0ce5eb8b3376d4d43d64e09a8092791581"," No Related Standards"
" Logically dead code"," medium"," work/2022-09-27T20.58.28Z-polaris-9210-venus-60/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-mx6qdl-poky-linux-gnueabi/lib-apple-carplay/1.0-r0/git/AccessorySDK/Support/NetUtils.c"," Static Analysis (SAST)"," lib-apple-carplay"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/6bd435ec-11fc-42e7-8da1-3bab9c152665/branches/43734a7a-550f-4562-acc3-b75bf543f722/revisions/5e08f9ca-297d-4c30-8502-b4eff79d33c3/issues/bdd1a6f008135d560bdcdc73bbba644fc6517e5990b1e6f48e2757b5f1c993e4"," No Related Standards"
